ID1,ID2,writing_year
67,162,1988
621,1502,1982
851,1964,1955
412,1099,1991
231,1990,1950
332,581,1967
707,1690,2014
201,1855,2020
39,1002,1961
591,1744,1950
954,106,1999
864,1381,2012
69,881,2017
701,1094,2017
539,1032,1979
821,1684,1964
542,283,1955
857,1341,1999
394,1351,1987
908,1572,2001
101,311,1972
985,1792,1966
419,1115,1982
92,757,1959
492,1630,1980
572,576,2015
438,347,2011
854,1982,1962
809,519,1951
301,1510,2003
179,352,2015
986,1384,2006
10,543,1981
615,882,2016
936,974,1993
437,1290,1997
710,1156,2010
892,409,1954
162,304,2004
286,599,1961
477,1362,1991
426,350,1964
539,227,2001
16,186,1970
313,1641,1965
738,1110,1976
478,1937,2002
982,1736,1953
449,1007,2010
15,1947,1979
719,602,2009
772,1926,1980
975,299,1976
842,413,1985
916,1116,1981
465,197,2014
114,1431,1950
84,1000,1982
929,826,1988
263,1002,2014
405,1580,1976
930,4,1952
637,654,1957
597,1521,1956
191,833,2003
719,952,1980
41,1074,1994
356,146,2018
571,71,1989
498,724,1985
819,1570,1980
535,1811,1979
84,1121,1975
616,487,1980
189,908,2004
949,367,1974
66,20,2019
603,1945,1957
866,598,2017
516,485,2013
130,715,1969
720,1712,1958
152,208,1998
420,1191,2010
996,75,1952
846,1299,1985
416,25,1965
343,944,1978
937,1188,2017
513,1126,1971
900,1535,1967
809,1942,1992
435,1206,2009
257,1843,1979
556,715,1967
308,613,1989
841,1076,1980
853,147,1974
44,503,1975
887,963,2005
467,377,2006
57,213,2013
659,547,1989
132,1555,1964
627,1763,1988
135,1035,1997
106,105,1987
425,1548,2012
979,902,1960
328,1615,1996
223,101,1986
742,437,2009
950,1140,1981
700,211,1984
311,1153,1958
722,724,2016
156,47,2010
25,1321,1985
799,153,1977
183,1907,2018
200,1322,1962
866,1900,1981
230,1430,1998
342,1671,1984
836,974,1961
764,842,1998
974,1618,2017
858,1672,2012
118,1633,1963
997,555,1979
144,50,1967
753,1326,1974
624,458,1989
109,1032,1983
372,1671,2006
988,1903,1954
926,1025,2011
127,1574,1957
304,224,2018
913,1500,1984
512,1156,1967
264,1054,2003
219,1806,1988
601,447,1982
685,1084,2013
936,666,2017
322,1032,1964
115,1456,1996
199,1864,2012
345,1918,1971
985,558,1964
441,1626,1993
581,1377,1985
392,458,1996
466,1161,1998
75,1505,2018
82,232,1994
873,1256,1961
952,1549,1996
501,859,1964
252,1875,2011
167,1508,1978
81,7,1953
726,977,1990
578,584,1984
409,1795,2008
132,992,1950
660,1377,2003
457,523,2001
882,1224,2011
701,1149,2018
572,281,2008
11,473,2007
962,695,1996
530,1038,1989
628,1573,1996
287,1280,2013
535,1382,2004
65,184,1985
139,887,1953
715,1986,1996
723,1847,2008
231,890,2020
205,460,1953
549,233,1970
382,1288,2004
320,410,2016
528,1342,2017
841,1573,1965
192,1164,1985
407,1052,2003
323,1647,1980
558,1221,2012
293,1704,1957
852,1439,1972
499,1809,1981
645,1109,1990
17,1577,1981
237,1809,2017
884,1391,1954
982,502,1965
151,79,1976
314,1763,2017
128,590,2000
929,1807,1950
461,12,2000
228,942,1982
949,1227,2005
758,1696,1975
486,1237,1983
16,1059,1982
563,1457,1974
81,1188,1964
645,1001,1972
853,1933,2000
617,939,1954
501,993,1980
401,1809,2000
81,141,2019
149,770,1950
674,1409,2007
715,1181,1974
634,61,1987
458,1525,2017
914,344,2012
744,1653,2006
885,1629,1969
905,295,1951
108,1937,2012
244,549,2001
216,716,1975
744,835,1955
451,1522,1985
716,773,1989
67,593,1954
834,994,1969
409,64,1978
126,907,1982
164,1199,2001
9,130,1977
986,1802,1995
179,541,2003
681,937,1996
999,14,1958
591,1946,2008
97,1374,1973
425,193,2008
518,1175,1968
927,1343,1965
717,72,1996
854,306,2014
425,1361,2006
912,1708,1960
877,704,1965
125,1594,1963
156,907,2004
144,1607,2013
388,247,1991
405,1648,1963
274,670,1951
974,1539,1999
222,214,1960
784,1415,1975
823,589,1956
350,894,1954
689,131,1958
424,614,1957
451,717,2016
102,563,1951
733,1598,1957
611,440,2015
542,606,1959
598,1144,1968
835,599,1985
785,1007,2004
88,1833,2014
331,1325,1963
993,1939,1986
74,1669,1991
215,1379,2002
430,1304,1986
306,743,2020
952,1120,1968
95,1728,2010
644,738,1958
525,1312,2013
628,1962,2006
896,959,2007
70,1900,1959
679,961,1971
66,209,2002
434,376,2020
721,1601,1986
38,147,2003
463,848,1972
504,1603,1987
842,615,1977
35,1798,1974
921,1662,2007
909,376,2011
587,325,2006
11,1212,1999
289,402,1978
901,1424,1962
531,430,2015
830,726,1972
799,1147,1994
577,1034,2000
57,281,1982
628,1036,1973
889,1306,2000
471,1318,1951
13,1672,1991
777,607,1961
393,1664,2007
747,1896,1951
425,1845,1969
876,320,1993
291,1616,1958
487,1262,1963
22,179,1963
949,798,2014
386,1624,1965
30,528,1962
582,1270,2012
771,1206,1987
721,1614,2009
485,1374,1956
443,1377,1956
288,271,1982
138,741,2011
351,1788,2003
279,222,1973
240,1920,1990
584,40,1963
568,1493,1974
883,336,1967
342,921,1982
328,986,1982
660,264,2011
118,1930,1954
367,685,1981
434,1678,1965
707,753,2000
640,1517,2019
423,1748,1976
304,1568,2013
187,754,2009
266,1047,1955
512,285,2010
321,983,1979
431,1114,1978
935,913,2015
441,1802,1994
589,505,1998
952,557,1978
917,1502,2000
425,811,1950
783,1273,1984
53,939,1955
343,220,2006
50,870,1978
711,121,1987
743,1093,1985
920,1921,1973
193,1592,2000
435,1879,1993
56,1294,1987
999,1692,2018
123,72,1977
929,1862,2019
965,1327,2007
397,806,1967
352,1063,1950
350,236,1998
929,586,1967
837,997,1959
890,860,1978
683,530,1977
798,1271,1993
435,1182,1952
151,1423,1957
758,1872,1985
121,763,1987
293,1772,2009
341,537,1985
938,527,2006
929,936,1979
915,1038,1999
977,1687,2008
786,887,2013
390,658,1990
376,760,1969
498,1652,2007
417,532,1978
890,981,2018
933,1351,1995
654,1936,1972
93,1603,1986
378,540,1996
240,81,2005
252,1367,2013
630,532,2017
430,178,1987
690,546,1968
884,1580,2018
796,1467,1995
870,1416,1951
51,330,1983
197,384,1962
551,1636,1999
847,466,1999
102,1544,2002
804,833,1994
334,655,1972
368,1700,2011
492,1995,1971
349,1421,2015
34,134,1971
548,318,1960
288,1936,2015
228,902,1989
501,243,1976
840,463,1971
465,320,2008
240,1370,1992
703,1131,1953
394,790,1988
576,538,1968
227,384,1998
146,1479,2007
137,1659,2006
650,1655,1955
724,372,1968
858,372,1981
734,602,1988
701,654,1964
885,1000,1979
169,793,1992
14,1673,1999
241,669,2007
989,1057,1990
734,1999,1972
894,1234,1953
385,1616,1988
498,968,1974
150,1719,1960
986,5,1989
181,803,1958
702,246,1966
110,334,1977
511,1432,1979
865,1701,1997
860,1357,1957
626,1190,2014
275,438,1988
285,860,1952
770,380,1961
352,392,1994
799,1081,1985
537,1606,1994
55,1566,2020
793,1532,1998
619,1379,1979
292,1021,1996
237,1085,2013
89,921,1961
82,1965,1978
673,1615,1991
588,790,1974
500,906,1972
226,1835,1963
849,794,1981
527,514,1990
625,1840,1986
482,1037,1992
282,454,2005
610,256,1970
873,1124,1990
364,981,1967
369,1096,2013
6,290,2003
928,794,2017
818,434,1992
52,1160,2000
136,1797,1972
506,1330,2008
473,924,1975
490,339,1973
477,1043,1981
852,957,1961
827,375,1960
187,1735,1962
409,387,1974
45,339,2019
871,152,1953
239,1107,1993
762,1148,2003
868,1086,1980
59,1671,1976
484,157,1958
360,350,1988
351,796,1985
241,1153,1963
547,442,1977
136,642,2014
787,1097,1973
257,114,1968
685,1086,1977
437,984,1978
127,758,2010
359,98,1976
56,60,1984
529,1741,1988
380,1389,2010
741,1102,2000
629,632,2013
245,1164,1970
66,1458,2006
623,63,1957
789,1264,1967
947,160,1966
145,704,1984
485,1792,2000
794,561,2006
665,181,1970
680,1213,1970
348,245,2001
743,1269,1968
600,466,1991
543,1918,2005
302,772,1955
815,125,1957
842,228,1963
460,163,1954
512,353,2008
81,1298,1992
764,1328,1972
131,661,2017
578,1875,1978
851,1216,1956
507,1406,1955
825,1752,1977
654,1870,1950
776,1567,2009
382,1411,1978
437,1347,1998
779,818,2008
426,1454,1952
827,1798,2002
999,821,2020
766,1522,1969
687,1000,1969
533,762,2009
404,877,1988
942,1455,1959
135,1655,2020
264,1540,1985
83,1236,2001
1000,413,1976
833,236,1981
972,351,1977
514,1688,1972
349,1126,1994
209,823,1981
639,407,1981
773,636,1987
150,1411,2014
468,525,1954
320,1593,1999
874,947,1986
208,1123,1995
674,1532,1992
443,1111,2014
101,1899,2013
422,5,1994
904,1994,2007
885,1752,1993
155,1647,1978
719,1948,1970
261,316,2020
622,295,1967
276,1119,1956
30,154,1986
981,413,1964
652,1406,1979
982,1806,1974
283,1014,1964
713,598,1979
305,1298,1972
623,1836,1974
79,955,1956
480,1824,1963
934,1240,1977
528,552,2018
799,1015,1950
916,368,1967
439,480,1970
809,13,1991
665,1954,2008
770,1253,1958
800,1361,1996
805,1476,2016
349,442,1960
555,776,1981
894,242,2006
911,182,1994
76,512,2007
764,886,1965
950,1076,1972
536,1436,2001
835,1769,2010
978,91,1982
367,203,1958
778,969,1973
726,550,1977
612,1431,1999
624,502,1951
518,1769,1976
17,1258,1972
781,193,1955
127,1389,1950
233,1785,2019
539,1828,1983
997,491,1968
145,1672,1981
212,450,1996
948,1538,1964
555,789,1955
376,1312,1992
395,1554,1975
594,451,2002
573,1331,1994
504,1497,1996
438,1143,1966
636,633,2015
868,202,1998
885,371,1985
663,1490,2009
780,89,1957
164,1806,1965
446,738,1995
437,918,1984
413,332,2003
467,797,1993
460,1841,1995
118,643,1959
773,86,1950
125,804,1977
226,856,1972
281,1051,1978
831,1195,2002
55,708,2013
481,587,1979
477,1111,1974
955,1904,1988
783,1154,2008
289,1814,2007
337,579,2008
335,1930,1955
820,1450,2002
118,1932,1985
178,1983,1964
477,64,1965
681,1557,1976
65,1288,1991
495,872,1966
393,861,1962
525,751,1953
34,928,1989
982,438,1987
538,690,1966
478,410,2012
37,933,2005
162,1342,1972
526,572,2013
443,803,1955
450,1745,1964
999,755,1998
42,230,1984
348,1468,1987
67,1226,1998
793,1855,1998
588,403,1996
889,1563,2011
168,1766,2018
445,354,1965
572,1627,2018
467,113,1960
954,460,1999
441,649,1976
635,1683,1968
843,629,1952
807,706,1980
748,1560,1974
684,1804,1970
715,1117,2012
940,1730,1973
190,249,1997
355,582,1950
534,59,1991
272,813,1972
530,1337,2016
266,244,1988
708,1114,2005
214,1774,2015
247,1399,1990
576,177,2008
307,1938,1997
964,1979,1975
515,1887,1958
976,1050,1974
697,1864,1990
148,373,1963
817,468,1970
171,1525,1973
634,1286,1979
367,942,1990
477,548,1951
902,54,1984
160,1366,1992
48,142,1994
163,883,1966
113,1291,1982
473,1597,1985
101,1954,1999
6,145,1980
391,252,1952
113,244,1979
696,70,1965
730,1115,1998
618,416,1963
733,366,2004
822,1872,2015
442,190,2005
607,1947,1956
455,129,2017
930,1176,1954
682,1074,2008
943,1115,1956
186,907,1993
437,489,2008
731,1461,1952
113,136,2018
653,1770,1964
665,841,2013
577,728,1988
869,119,2001
623,615,1957
609,717,1986
650,718,2001
497,247,1968
185,389,1992
663,1182,1999
563,1998,1991
418,368,2018
877,882,1962
595,1721,2015
428,1315,1992
534,1711,1962
701,656,2000
985,186,2016
752,887,1950
716,1193,1953
243,1269,1982
108,1310,1986
173,1439,1965
388,1364,2006
835,1824,1977
904,197,1951
509,607,1966
540,1906,1998
944,535,1971
32,682,2018
692,957,1979
933,1837,1963
387,92,2009
991,1024,2012
831,1826,1993
834,1306,1987
801,900,1975
310,1565,1980
113,728,1970
299,918,1955
49,743,1985
604,965,1968
193,1165,2007
143,1573,1954
753,41,1951
756,1773,1990
778,1266,2013
179,1203,1976
504,734,1961
881,492,1976
226,1729,2011
11,572,1961
737,447,1969
582,1327,1999
938,208,2007
413,1555,1984
863,34,1962
985,1717,1963
701,1958,1991
496,277,1975
401,1437,1960
126,1232,1982
991,219,1994
153,1860,2020
10,1286,2007
373,1109,2016
218,3,2008
1,1466,1964
696,567,2008
355,503,1978
293,1345,1996
131,529,1991
537,1971,2019
941,1795,1981
942,973,2015
755,329,1962
911,842,1994
61,177,1964
126,535,1967
790,1518,2006
380,1620,1965
554,1507,1971
430,1737,1979
853,1803,1953
147,594,1950
270,930,1953
849,1051,1980
723,683,1990
809,686,2016
697,1448,1987
769,1553,1964
179,290,2018
707,1870,1993
266,178,1982
562,994,2012
493,1389,2015
773,1672,1979
546,232,2017
183,180,1957
556,1445,2017
991,353,1960
939,163,1959
473,1410,1998
909,1977,1975
797,753,1968
965,566,1960
98,715,1973
210,1710,2016
344,1939,2000
562,1344,2014
500,466,1963
801,1397,2005
354,1580,1975
555,1341,1972
281,543,1983
926,1513,1966
258,825,2010
357,309,1997
951,1691,2008
134,8,1993
242,1231,1984
211,1652,2015
63,1525,2020
739,1808,1967
897,933,2008
229,245,2016
122,1314,1952
350,1703,1960
634,1233,1971
9,1410,1965
348,839,1987
410,1717,2014
771,942,1988
649,1999,1974
960,1403,2013
442,474,1969
939,526,1983
373,1835,1968
777,464,1975
466,602,1973
617,246,1973
247,1467,1959
185,323,2017
589,1167,2018
954,1588,1970
28,605,1994
58,1945,2015
160,266,1979
113,420,1981
817,536,1977
459,828,2011
510,1288,1976
199,1426,1964
916,249,1956
931,1052,2020
348,731,1989
566,136,1969
564,1524,1957
287,492,2014
211,1894,2006
211,1665,1995
806,1057,2020
679,1770,1958
622,1236,1991
768,536,1982
272,1123,2002
346,1072,1957
246,1888,2019
700,1304,1969
160,387,2007
557,1484,1978
528,554,1972
643,541,1969
567,1943,2007
445,785,1964
981,765,1985
477,737,1968
955,1530,2002
795,80,1983
707,1428,1988
967,601,1953
942,544,1998
668,1473,2010
532,380,2003
341,849,2020
623,1959,1974
557,1376,1963
553,1900,1966
229,1776,2013
463,960,1950
283,1258,1962
813,26,1990
931,247,1974
272,1365,2015
831,1063,2015
855,1191,2001
719,327,1982
318,1252,2006
249,1381,1954
601,1540,1991
329,1081,2009
608,267,1967
403,1030,2002
871,1135,1990
936,1530,1978
50,1437,1965
189,283,1974
335,1798,1980
727,1127,1985
278,1035,2020
718,1307,1976
849,1790,1950
334,149,2009
838,1897,1993
468,903,1956
442,1897,2019
323,1451,1998
777,1658,2005
11,398,1963
95,806,1994
594,224,1981
506,340,2004
256,1626,2010
674,1910,2008
904,386,1952
620,627,1999
377,640,1981
626,1610,1960
944,724,1975
145,748,1958
403,1043,1992
353,1451,1982
382,166,1988
727,1369,1979
827,324,2006
505,273,1961
352,1980,1977
405,1089,1953
881,789,1970
12,111,1992
638,1031,2001
829,333,1959
633,458,1986
249,1744,1980
75,167,1971
102,4,1971
656,563,2005
938,1444,1983
64,651,1993
189,1814,1993
146,986,2017
935,1146,2006
699,115,1957
231,1996,1964
571,1098,2020
531,1736,2006
59,694,1994
331,1116,1954
889,626,2010
906,41,2006
433,117,1979
820,526,2008
570,351,1999
76,1011,2009
236,1000,1953
917,1627,1959
10,657,2018
667,1452,2004
920,878,1959
524,649,2015
560,343,1967
763,931,1983
214,1655,2003
582,590,1960
537,1342,1992
683,413,1953
557,1994,1993
500,1460,1952
206,1242,2016
949,1057,1968
609,1632,1989
573,1709,1999
5,434,1986
87,769,1963
257,426,1951
766,303,1999
368,1691,1993
912,357,2014
905,1401,2003
645,13,1996
684,1927,2008
149,600,2005
517,767,2016
658,706,1962
938,760,1968
105,5,2003
678,1358,1997
807,1997,2002
93,439,1971
516,1296,2003
15,1014,2020
455,1286,1981
870,1299,1951
990,398,1953
633,1063,1966
3,896,2009
108,949,1952
123,1486,1962
735,293,1953
250,1298,2006
360,904,1954
365,1248,1986
955,296,2012
941,132,1958
16,313,2004
565,1309,2019
979,1592,1970
958,486,1978
820,781,2006
682,1305,1950
938,773,1957
93,681,2020
777,1579,1994
479,1885,1969
350,1771,1993
281,1900,1984
902,298,2018
582,1074,1963
700,312,1985
870,723,2007
956,534,1999
267,955,1969
301,1771,2004
160,563,1978
733,1428,1964
289,448,1962
632,787,2008
680,1767,1953
207,1089,1955
418,1767,1980
406,215,1972
473,1962,1961
307,209,1976
121,1022,1992
730,83,1964
184,1307,2006
227,1906,1966
561,1028,2007
172,1970,2001
657,736,1972
34,1548,2010
36,160,1966
925,1719,2019
457,153,1973
351,666,1982
57,219,1955
733,502,1952
139,517,1979
443,1423,1978
686,915,1992
882,36,1969
314,1272,1987
470,1031,2020
642,320,1967
48,1796,1980
492,1315,1983
906,1827,1965
583,679,2005
607,1036,1975
574,1088,2003
99,566,1968
42,32,1955
691,212,2000
638,1783,1964
122,469,2019
582,161,2008
537,684,2009
350,40,1980
33,104,2000
67,920,1975
225,45,1958
839,1665,1974
696,1845,1960
61,1334,1963
842,916,1991
152,469,1972
232,169,1969
256,526,2018
696,798,1953
420,634,1993
602,382,1996
399,1743,2003
955,1732,1971
108,1567,2013
455,628,2004
665,172,1975
787,1101,2000
919,1486,1991
940,148,1972
849,1979,1963
270,582,1954
622,741,1987
276,1565,1967
202,1350,2017
599,986,1979
790,1520,1953
977,1612,1952
700,809,1970
825,1972,1957
290,645,1950
350,1450,1954
30,1997,1958
73,418,1998
329,115,2005
375,460,1961
673,1874,1998
39,16,1961
223,591,1955
881,39,1963
471,1861,1967
385,131,2019
763,986,1973
4,934,1989
955,1156,1977
458,121,1957
12,529,1954
852,277,2008
927,1094,1955
46,1345,2006
302,1005,1957
223,483,2014
343,1568,1973
835,1276,1964
334,1748,1954
380,1864,1982
251,1979,1971
444,1125,2020
717,1220,1990
521,1345,2002
285,543,2018
686,1641,2011
381,776,2020
749,943,2000
876,984,2020
303,1351,1961
926,576,1980
614,984,1987
89,604,2005
641,1346,1973
221,1992,2008
21,1409,1959
955,230,2007
243,24,2017
236,1068,1979
394,1654,1991
168,1836,1986
508,184,1995
616,1703,2009
79,1764,1995
810,522,1965
428,191,2007
37,306,2019
118,1197,1987
59,65,1970
823,232,1992
295,601,2015
231,320,1999
753,890,1956
426,532,2014
89,1664,1978
16,368,1996
563,766,2012
614,997,2013
342,538,2019
39,500,1973
211,1775,2010
252,1547,2015
897,1056,1980
711,1832,1976
332,1018,1986
127,320,2011
569,436,2007
801,1991,1951
133,1074,2013
451,1878,1990
7,669,1967
639,882,1990
131,1378,2017
148,793,2002
860,1295,1950
385,736,2007
173,328,2006
625,1657,1952
217,371,2016
740,1607,1964
783,782,2005
690,1786,1965
817,1827,2003
929,82,1996
595,960,1967
964,305,1953
267,1131,1958
836,1022,1986
478,1314,2000
416,436,2018
689,1534,1987
804,1484,1971
126,108,1965
673,506,1982
363,1778,1963
793,1362,1967
127,1501,1961
642,146,1997
64,169,1973
987,1312,2004
803,737,2008
555,672,2006
111,1678,1980
467,559,1992
787,1961,1978
374,331,1979
986,1124,2019
814,374,2012
129,1732,2011
509,1953,1951
399,1327,2015
29,562,2007
94,1445,1973
479,1027,1956
128,275,1975
955,727,2003
960,1071,1966
203,1617,1993
23,1915,1956
123,870,1977
43,581,1965
227,927,1969
344,1512,2020
646,93,1971
813,270,1979
575,1381,1968
817,1143,1987
65,1050,2014
902,958,1972
66,457,1950
463,1325,1973
637,1212,1986
766,1097,1974
265,1340,2018
690,55,1998
677,1550,1994
18,645,2012
116,1217,1960
959,445,2008
634,914,2010
969,904,1995
410,1169,1965
76,1818,1978
377,992,1984
330,917,1959
779,743,1953
808,1215,1993
276,1620,1968
88,337,1989
76,1000,1955
573,1806,1958
428,930,2002
997,1087,2003
283,1515,1987
589,1558,1974
71,1861,1974
47,1238,1993
36,591,2005
471,519,1998
815,292,1989
684,1795,1989
352,1056,2008
663,689,1979
265,1811,1996
86,1580,1993
280,399,1967
806,1906,2016
381,710,2002
23,1002,2012
33,1690,1987
919,1554,2004
587,815,2013
112,1754,1966
786,1927,1969
247,1161,1968
527,1178,1963
959,1626,1995
489,694,1952
100,1636,1966
943,864,2013
19,479,2006
332,710,1992
762,523,1956
39,1131,1983
598,829,1982
362,589,1969
618,515,1997
198,1878,1963
10,1598,2017
125,353,1973
536,890,1998
726,233,1977
275,297,1998
566,769,1970
951,580,1955
294,1478,2009
455,120,1987
699,480,1999
148,606,1970
728,952,2002
812,357,1953
63,764,1980
693,702,2007
259,1642,2005
328,1476,1965
216,777,1991
357,716,1951
652,1573,2007
992,180,2017
111,431,1983
485,120,1975
805,1522,2013
669,1661,1953
958,1535,1951
987,1004,1977
376,887,1957
305,418,1964
620,1247,2003
143,1551,1959
316,1250,1962
443,1291,1997
918,123,2009
986,1984,2020
286,1078,1983
702,10,1975
423,1083,1967
717,1301,1964
820,1951,2010
1000,835,1983
57,208,2012
807,1194,1961
578,1371,1950
347,950,2005
684,306,1990
529,432,2000
696,1363,2005
998,1176,1998
315,1900,1958
578,553,1971
24,970,1990
927,478,1980
581,70,1955
227,1558,1993
734,1066,2008
738,313,1970
699,1782,1961
320,1197,1989
528,1900,1980
311,1148,2010
892,1130,1974
394,99,2000
487,1081,2020
25,498,1953
372,1774,2008
329,909,1977
704,32,2019
661,1382,1975
600,1372,2010
624,1500,1978
331,689,1962
441,332,2007
427,397,1970
346,1492,2019
358,563,1967
733,1672,2002
516,1903,1985
103,1505,1995
677,545,1973
665,1208,1965
618,904,2000
368,204,1986
712,273,1956
630,1372,1965
348,225,1955
905,1082,1987
108,509,2004
507,1975,1969
398,985,1979
477,1278,2014
269,871,2007
527,641,1984
327,287,1951
889,1488,2003
719,1565,1962
70,1156,1960
443,1667,2008
957,1393,1969
800,1675,2017
48,1811,1956
901,1727,2003
426,1205,2007
144,58,1951
911,725,1980
519,1167,1998
171,161,2013
468,155,2020
602,384,1950
276,628,1970
489,1904,1953
491,287,1994
969,1080,1988
898,382,1960
191,520,2018
495,1160,2001
478,1516,1955
944,1023,1999
677,679,1971
195,639,1979
747,1152,1992
926,1383,1987
193,1532,1975
196,1803,1989
786,585,2020
161,533,1999
871,400,1963
790,704,1990
334,461,1970
463,346,1978
213,400,2017
951,1561,1962
862,580,1966
246,348,1993
913,1040,2018
166,59,1951
148,419,1954
167,469,1985
332,765,2010
246,1516,2004
884,1507,1952
175,818,1999
192,233,1961
973,798,1983
455,1101,1993
904,927,1989
372,1332,1971
104,120,1971
119,657,1973
370,239,1997
17,875,1953
485,980,1994
893,51,1963
63,1516,1991
438,639,2010
495,1173,1969
510,1976,1972
393,1162,1995
952,860,1993
654,937,1950
261,188,1973
512,1756,1965
56,1476,1967
985,1976,1992
49,305,1983
135,1540,1993
665,537,1970
358,1289,1992
752,462,1953
769,860,2011
578,1292,1990
14,1250,2020
356,196,1979
533,1815,1979
705,1104,2002
87,8,1984
753,1818,1996
952,752,1960
224,13,2000
781,1099,1980
834,1928,2019
423,896,1975
142,883,1966
455,1114,1968
400,1178,1969
816,302,1964
329,480,1966
843,930,2001
201,1463,1987
552,1949,2004
111,486,1993
536,1187,1997
775,1469,2004
269,1597,1993
608,1063,1966
241,1764,1957
795,889,1988
344,199,1978
208,1358,1954
875,1821,1991
200,191,1963
248,1659,1964
60,1608,2005
741,774,2011
932,1308,1986
837,482,1976
868,1818,1984
300,1297,2006
613,1528,1957
41,548,1980
583,602,1990
921,597,1991
797,73,1989
676,12,1954
182,1197,2008
729,1595,1997
323,153,1993
453,1660,1998
575,1128,2014
988,543,1963
527,1380,1967
732,28,1978
288,1071,2007
33,27,1973
594,323,1983
210,1151,1981
180,720,2005
409,314,2017
679,138,1996
773,1005,1964
59,201,1971
656,191,1988
864,1123,1951
256,220,1995
463,1193,1997
324,620,1962
649,151,1952
953,562,1966
188,207,1952
976,1714,1970
263,1778,1970
413,325,1955
55,580,1963
77,339,1992
655,87,1965
46,797,1972
321,736,2005
923,1824,1990
980,143,1976
768,1950,1955
340,1503,1992
959,1252,2002
33,269,2000
792,92,2013
313,323,1957
638,1840,2006
132,1968,1989
562,798,2015
741,1029,1986
529,621,1988
899,154,2004
601,726,2009
577,103,1952
781,1596,1954
32,983,2019
328,1799,2019
813,1319,1971
412,975,2018
481,580,1950
252,986,1982
618,1080,2017
542,267,1960
666,1794,2008
611,1858,1982
989,1252,2012
584,1432,1970
992,503,1964
240,639,1958
959,326,1995
28,985,1984
203,1740,1955
108,685,1998
698,1719,1973
143,1874,1954
320,1278,1978
877,149,1954
195,1512,1990
864,1607,1959
53,116,1972
261,1048,1969
826,39,2010
540,1402,2012
10,419,1967
686,1456,1975
413,809,1977
46,1281,1978
230,1856,2012
247,1271,2000
999,869,1999
364,129,2007
779,1805,1952
500,404,1990
438,1512,2016
949,1,2017
759,1567,1981
637,409,1956
876,691,1990
365,1936,1987
670,1983,1995
553,415,1971
556,686,1984
2,1066,1961
313,699,1981
571,1223,2013
960,281,1960
834,1862,1979
309,1223,2004
607,651,2001
109,640,1978
835,515,1995
547,1805,2001
309,176,1980
639,576,2012
183,1528,1989
341,882,1984
986,1852,1990
805,1282,2016
44,366,2001
663,1872,1959
565,1300,1965
926,754,2005
967,526,1966
894,1216,2007
245,312,1952
367,9,2001
532,76,2006
308,597,2018
738,181,1997
218,1606,1999
686,1711,1980
522,297,1963
799,834,2012
601,1115,1957
563,594,1957
628,952,2010
473,1832,1986
325,951,1986
292,774,1986
691,1008,2009
866,1534,1956
587,133,1975
957,898,2019
750,1588,1970
574,837,2000
335,326,1970
835,649,2012
954,600,1952
613,536,1991
539,358,1984
936,1455,2001
274,841,2005
152,1373,1968
566,195,2001
101,95,2011
481,1548,1995
396,952,2011
413,367,1968
296,1768,1960
810,1760,2012
32,675,1966
209,79,2020
21,782,1972
100,1075,1953
119,1088,2014
468,1996,1978
387,85,1973
249,380,2014
717,485,1963
887,142,1965
763,601,1974
703,321,1968
467,1542,1979
417,1950,2010
498,855,1985
569,506,1951
231,1908,1957
814,539,1956
260,919,1983
191,1085,1969
935,1997,1968
498,976,2009
501,493,1967
590,1962,2002
879,1836,1960
332,1209,1969
399,445,1980
311,103,2001
708,1954,1979
992,1484,1986
73,1443,1968
46,34,1969
263,557,1968
886,1731,2003
500,1961,2006
923,832,1975
233,1846,1960
176,1083,1978
112,1327,1973
984,1256,2003
402,342,1958
522,673,2016
656,1656,1952
412,801,1984
424,101,1973
179,41,2002
328,807,1959
441,455,1993
676,1490,2002
124,519,1950
621,1554,1957
330,853,2013
499,396,1974
347,268,1961
115,1682,1999
22,471,2020
209,563,2015
517,679,1988
975,96,1954
343,1317,1959
355,388,1996
637,1269,1995
486,53,1962
959,502,1993
484,1441,2014
10,1521,1961
244,1459,1980
106,1754,1953
448,700,1978
169,1285,2020
415,294,1972
413,1682,1955
36,1924,1991
600,1737,1952
853,1917,1975
139,1113,1971
705,1790,1988
786,695,1951
459,337,1996
221,694,1986
288,455,1973
368,1616,1976
280,1503,1969
504,753,1992
669,295,1985
216,1747,2018
752,1498,1974
251,1970,1962
382,238,1973
906,918,1991
378,1287,2016
23,1059,1995
654,1865,2006
43,1940,1978
198,1585,1954
127,1116,2020
163,581,1951
725,1745,2003
281,536,1974
293,1593,1951
268,1011,2020
245,1293,1981
783,639,2018
443,985,1993
322,695,2008
119,1009,1997
174,716,2000
461,480,1956
760,813,1973
704,881,1992
902,1162,1952
819,1622,1981
411,1302,2002
754,1641,2008
697,878,1964
852,523,1953
306,727,1965
261,1250,1960
443,998,2020
166,195,1985
768,529,2013
663,1230,2007
639,644,1985
704,773,1984
833,1412,1989
408,1943,1958
504,419,1969
361,1831,1982
89,1897,1999
290,904,1992
282,262,1953
605,1410,2012
746,891,1960
940,1925,1970
314,968,1974
620,486,1953
332,1251,2007
461,1661,1979
177,1902,2002
963,825,1969
414,1586,2008
276,1356,1992
152,1320,1984
274,1017,1984
18,1091,1967
957,256,1981
597,1936,1995
582,904,2002
